,experiment_container_id,tld2_name,area,cell_specimen_id,imaging_depth,selectivity_ns,p_sg,p_ns,peak_dff_ns,pref_image_ns,peak_dff_sg,pref_ori_sg,pref_sf_sg,pref_phase_sg
11826,511510884,Cux2-CreERT2,VISp,517437293,175,0.2979152542,0.0004345608,0.0967661546,4.568493118,13,4.0669374903,90,0.16,0
11827,511510884,Cux2-CreERT2,VISp,517437298,175,0.3900508475,0.2614735778,0.0075504562,3.9308131899,50,1.9197872878,120,0.02,0.5
11828,511510884,Cux2-CreERT2,VISp,517437310,175,,,,,,,,,
11829,511510884,Cux2-CreERT2,VISp,517437316,175,,,,,,,,,
11830,511510884,Cux2-CreERT2,VISp,517437322,175,,,,,,,,,
11831,511510884,Cux2-CreERT2,VISp,517437341,175,,,,,,,,,
11832,511510884,Cux2-CreERT2,VISp,517437374,175,0.407559322,0.0499931257,0.4352575438,1.8307392603,85,1.3838192704,90,0.02,0.25
11833,511510884,Cux2-CreERT2,VISp,517437382,175,,,,,,,,,
11834,511510884,Cux2-CreERT2,VISp,517437389,175,0.2603728814,8.41248545745732e-41,4.39543662532241e-08,2.2679193754,41,2.4594290668,120,0.02,0.75
11835,511510884,Cux2-CreERT2,VISp,517437396,175,,,,,,,,,
11836,511510884,Cux2-CreERT2,VISp,517437406,175,0.5300338983,0.0039366491,3.5631644979722403e-17,8.9451493298,56,1.4302643906,120,0.02,0.5
11837,511510884,Cux2-CreERT2,VISp,517437508,175,,,,,,,,,
11838,511510884,Cux2-CreERT2,VISp,517437521,175,0.3506271186,1.8198375642640997e-67,0.2289810305,9.430819859,111,64.2304047113,60,0.08,0.75
11839,511510884,Cux2-CreERT2,VISp,517437535,175,0.7599830508,1.4332613839892985e-148,2.2835244333365686e-53,25.1633445773,49,43.3784052495,60,0.04,0.5
11840,511510884,Cux2-CreERT2,VISp,517437548,175,0.508,3.85417464555266e-19,0.0007350068,11.2108925229,27,17.8620136757,90,0.04,0.25
11841,511510884,Cux2-CreERT2,VISp,517437560,175,0.3980508475,0.4507361848,0.7557577452,15.166084234,57,11.1112003752,150,0.02,0.5
11842,511510884,Cux2-CreERT2,VISp,517437567,175,0.1697288136,0.1587252772,0.1529605556,1.8724943083,87,2.1520824726,0,0.08,0
11843,511510884,Cux2-CreERT2,VISp,517437575,175,0.1118135593,9.32491981811055e-07,0.0002784171,3.2606494555,75,5.532172934,60,0.32,0
11844,511510884,Cux2-CreERT2,VISp,517437583,175,0.6346440678,4.70760930147817e-08,4.46314416743667e-08,10.0104234702,57,6.7741765963,0,0.02,0.75
11845,511510884,Cux2-CreERT2,VISp,517437590,175,0.5337457627,1.9459431847612197e-40,1.0382244986058299e-20,8.9438213623,41,10.5568118884,60,0.02,0.75
11846,511510884,Cux2-CreERT2,VISp,517437603,175,,,,,,,,,
11847,511510884,Cux2-CreERT2,VISp,517437612,175,,,,,,,,,
11848,511510884,Cux2-CreERT2,VISp,517437618,175,,,,,,,,,
11849,511510884,Cux2-CreERT2,VISp,517437639,175,,,,,,,,,
11850,511510884,Cux2-CreERT2,VISp,517437646,175,,,,,,,,,
11851,511510884,Cux2-CreERT2,VISp,517437650,175,0.6553898305,8.723429645941721e-07,3.4836136314352193e-31,13.7488500461,41,1.6119126798,120,0.04,0.75
11852,511510884,Cux2-CreERT2,VISp,517437709,175,0.3286610169,0.0003135226,7.62517900772703e-07,2.7101212882,85,1.7546367239,60,0.08,0.75
11853,511510884,Cux2-CreERT2,VISp,517437725,175,,,,,,,,,
11854,511510884,Cux2-CreERT2,VISp,517437734,175,0.7640677966,1.23242949093154e-24,1.8535332659430084e-52,13.3044440426,111,6.2862444762,90,0.02,0.25
11855,511510884,Cux2-CreERT2,VISp,517437742,175,,,,,,,,,
11856,511510884,Cux2-CreERT2,VISp,517437750,175,0.4550677966,0.0030780325,5.67489423984153e-07,2.3826845206,45,1.6002705538,90,0.04,0
11857,511510884,Cux2-CreERT2,VISp,517437758,175,0.0427627119,4.2552865587772557e-109,7.22201542796538e-09,1.1218591477,56,13.0042175766,30,0.08,0.75
11858,511510884,Cux2-CreERT2,VISp,517437773,175,,,,,,,,,
11859,511510884,Cux2-CreERT2,VISp,517437780,175,,,,,,,,,
11860,511510884,Cux2-CreERT2,VISp,517437786,175,,,,,,,,,
11861,511510884,Cux2-CreERT2,VISp,517437792,175,0.1978305085,6.69258747083626e-06,1.3370989861325799e-17,0.9562219682,111,0.7678602129,90,0.02,0.25
11862,511510884,Cux2-CreERT2,VISp,517437802,175,0.2833728814,0.0028369267,0.0069820144,1.8651239884,52,0.8210190618,120,0.02,0.25
11863,511510884,Cux2-CreERT2,VISp,517437816,175,,,,,,,,,
11864,511510884,Cux2-CreERT2,VISp,517437823,175,0.2933898305,0.0068373471,2.51744023044235e-06,2.5760527734,49,2.9417137961,120,0.16,0
11865,511510884,Cux2-CreERT2,VISp,517437832,175,0.6048983051,9.2036122190703e-15,2.0826332862772603e-17,7.3314238843,56,3.0045009542,90,0.16,0
11866,511510884,Cux2-CreERT2,VISp,517437842,175,0.6356440678,0.0007163131,2.60561668264461e-09,3.9965813287,117,2.6534689745,60,0.08,0.25
11867,511510884,Cux2-CreERT2,VISp,517437851,175,,,,,,,,,
11868,511510884,Cux2-CreERT2,VISp,517437861,175,0.3001186441,0.0073746021,0.0005896456,6.4111186749,117,4.7639370184,60,0.04,0
11869,511510884,Cux2-CreERT2,VISp,517437871,175,0.4388474576,7.582822038832791e-15,1.51636330398466e-08,26.1250628504,104,18.7008279116,0,0.02,0
11870,511510884,Cux2-CreERT2,VISp,517437883,175,0.792440678,5.19266731448004e-05,2.50962048418778e-26,11.4480560788,106,4.8068900105,60,0.08,0.75
11871,511510884,Cux2-CreERT2,VISp,517437943,175,0.2504915254,0.0012473982,0.0056468057,2.6276101913,92,5.9401524308,0,0.04,0.5
11872,511510884,Cux2-CreERT2,VISp,517437950,175,0.3666440678,0.7050832923,0.0298943628,19.1088745379,12,6.9551048028,120,0.32,0.75
11873,511510884,Cux2-CreERT2,VISp,517437958,175,,,,,,,,,
11874,511510884,Cux2-CreERT2,VISp,517437963,175,0.7290169492,4.681744809619183e-148,1.37525013466269e-28,16.9273179913,86,50.774777573,30,0.08,0.75
11875,511510884,Cux2-CreERT2,VISp,517437968,175,0.0272372881,0.0902290919,0.0002952206,3.0038738958,23,3.5553092811,0,0.16,0
11876,511510884,Cux2-CreERT2,VISp,517437972,175,0.4285084746,3.97342735098089e-06,2.77662839025167e-08,2.9815578888,85,1.3231911569,120,0.04,0.75
11877,511510884,Cux2-CreERT2,VISp,517437976,175,0.3853728814,4.72792748674345e-27,3.4002087882085307e-09,2.4852459379,117,2.0211100662,120,0.02,0.75
11878,511510884,Cux2-CreERT2,VISp,517437985,175,,,,,,,,,
11879,511510884,Cux2-CreERT2,VISp,517437990,175,0.6040677966,0.0163009494,2.25440850588246e-23,6.0919748463,106,3.070593361,150,0.04,0.25
11880,511510884,Cux2-CreERT2,VISp,517437995,175,0.2084915254,0.0051277389,2.90055959665284e-06,1.2751236706,111,0.8943904217,0,0.08,0.75
11881,511510884,Cux2-CreERT2,VISp,517438005,175,,,,,,,,,
11882,511510884,Cux2-CreERT2,VISp,517438012,175,,,,,,,,,
11883,511510884,Cux2-CreERT2,VISp,517438021,175,,,,,,,,,
11884,511510884,Cux2-CreERT2,VISp,517438032,175,,,,,,,,,
11885,511510884,Cux2-CreERT2,VISp,517438036,175,0.2350677966,0.0009650086,0.0194346591,2.2848523582,12,3.7895190399,30,0.08,0.75
11886,511510884,Cux2-CreERT2,VISp,517438045,175,,,,,,,,,
11887,511510884,Cux2-CreERT2,VISp,517438050,175,0.7468474576,2.823820668826408e-85,3.9323272537150596e-60,33.8423675628,1,49.3091154961,120,0.08,0.5
11888,511510884,Cux2-CreERT2,VISp,517438057,175,0.2836101695,0.0718735385,3.638945671216379e-09,2.0824312616,86,1.5869550812,30,0.08,0.5
11889,511510884,Cux2-CreERT2,VISp,517438166,175,0.4990338983,2.16635385045493e-08,1.2871525433547902e-09,5.6769208588,115,2.1434576738,90,0.02,0.25
11890,511510884,Cux2-CreERT2,VISp,517438177,175,0.7720169492,3.09538991537885e-07,5.000394437012049e-30,9.6014364769,56,1.2663874673,120,0.08,0.25
11891,511510884,Cux2-CreERT2,VISp,517438185,175,,,,,,,,,
11892,511510884,Cux2-CreERT2,VISp,517438205,175,,,,,,,,,
11893,511510884,Cux2-CreERT2,VISp,517438217,175,,,,,,,,,
11894,511510884,Cux2-CreERT2,VISp,517438223,175,,,,,,,,,
11895,511510884,Cux2-CreERT2,VISp,517438229,175,,,,,,,,,
11896,511510884,Cux2-CreERT2,VISp,517438235,175,,,,,,,,,
11897,511510884,Cux2-CreERT2,VISp,517438247,175,0.3252881356,3.0275336479394e-38,7.630620915796031e-10,3.3798280487,98,10.0944416622,120,0.02,0
11898,511510884,Cux2-CreERT2,VISp,517438254,175,0.4210338983,2.45760591125644e-06,2.36190673121219e-05,27.4624747748,17,22.2540463297,120,0.32,0.25
11899,511510884,Cux2-CreERT2,VISp,517438265,175,,,,,,,,,
11900,511510884,Cux2-CreERT2,VISp,517438273,175,0.4397288136,0.0027214811,1.11683722029005e-09,2.7685523817,31,1.3515435101,90,0.02,0
11901,511510884,Cux2-CreERT2,VISp,517438281,175,0.094559322,0.0130628048,0.0003012976,2.5097972415,75,1.4350175899,0,0.16,0.75
11902,511510884,Cux2-CreERT2,VISp,517438298,175,0.3510169492,0.1575145762,0.1700659468,8.0519957436,43,4.6192652866,30,0.32,0.75
11903,511510884,Cux2-CreERT2,VISp,517438308,175,0.2102881356,0.0014898377,1.25667853332017e-07,1.3585438901,25,1.0179600916,120,0.08,0.25
11904,511510884,Cux2-CreERT2,VISp,517438398,175,,,,,,,,,
11905,511510884,Cux2-CreERT2,VISp,517438413,175,,,,,,,,,
11906,511510884,Cux2-CreERT2,VISp,517438418,175,,,,,,,,,
11907,511510884,Cux2-CreERT2,VISp,517438425,175,,,,,,,,,
11908,511510884,Cux2-CreERT2,VISp,517438432,175,,,,,,,,,
11909,511510884,Cux2-CreERT2,VISp,517438442,175,,,,,,,,,
11910,511510884,Cux2-CreERT2,VISp,517438453,175,0.6392881356,9.11675611430818e-09,0.02706917,11.8499188517,3,32.9593998959,150,0.04,0.75
11911,511510884,Cux2-CreERT2,VISp,517438477,175,,,,,,,,,
11912,511510884,Cux2-CreERT2,VISp,517438485,175,,,,,,,,,
11913,511510884,Cux2-CreERT2,VISp,517438497,175,0.1998305085,4.91847793301167e-33,1.65341287077101e-11,2.0857961321,56,6.4376187824,60,0.04,0.75
11914,511510884,Cux2-CreERT2,VISp,517438505,175,0.6013728814,0.0023527393,2.0954259763155904e-10,7.4918749603,117,1.3358313311,150,0.02,0
11915,511510884,Cux2-CreERT2,VISp,517438514,175,0.380559322,0.0200134963,2.37938768999033e-07,3.6378981324,86,4.1888365572,120,0.04,0
11916,511510884,Cux2-CreERT2,VISp,517438521,175,,,,,,,,,
11917,511510884,Cux2-CreERT2,VISp,517438529,175,0.4629830508,2.32092924543332e-21,0.1051361115,11.6507398149,29,23.9029149147,30,0.02,0.75
11918,511510884,Cux2-CreERT2,VISp,517438543,175,,,,,,,,,
11919,511510884,Cux2-CreERT2,VISp,517438550,175,0.5631016949,3.83841901266273e-18,3.49474285857402e-26,4.8976304792,17,5.2942608362,60,0.04,0.25
11920,511510884,Cux2-CreERT2,VISp,517438695,175,0.239440678,4.48922782136083e-18,1.1967509885353701e-20,1.625177303,45,4.9685163802,60,0.02,0.75
11921,511510884,Cux2-CreERT2,VISp,517438705,175,0.2282711864,5.31271358611023e-20,1.9404757394074886e-07,1.5369205028,56,1.6728966442,90,0.04,0.5
11922,511510884,Cux2-CreERT2,VISp,517438728,175,0.241,0.0008069471,0.004917594,1.1786124656,25,3.2965468532,90,0.02,0.25
11923,511510884,Cux2-CreERT2,VISp,517438734,175,0.6875762712,1.6585511587340266e-243,2.2094367425653396e-58,14.4256859668,69,39.5098778788,90,0.04,0
11924,511510884,Cux2-CreERT2,VISp,517438739,175,0.3447457627,3.52132896147424e-16,1.44254624505226e-11,7.9424573691,85,11.87203959,0,0.04,0.75
11925,511510884,Cux2-CreERT2,VISp,517438754,175,0.096440678,0.0294926376,0.0036541253,0.9907972986,27,2.9138865836,120,0.16,0.75
11926,511510884,Cux2-CreERT2,VISp,517438771,175,0.3358135593,0.6684843279,4.409915373767489e-07,4.1343398215,56,1.8187729052,30,0.02,0.5
11927,511510884,Cux2-CreERT2,VISp,517438788,175,0.2060169492,0.0013278163,0.0047464827,18.6221810407,22,11.9125499433,90,0.16,0
11928,511510884,Cux2-CreERT2,VISp,517438801,175,,,,,,,,,
11929,511510884,Cux2-CreERT2,VISp,517438810,175,0.3767288136,1.6786586336559899e-44,2.97783171248772e-12,5.2078851644,56,14.7531029518,150,0.04,0
11930,511510884,Cux2-CreERT2,VISp,517438826,175,0.4466779661,0.1621712921,4.89232306152275e-06,9.8568919869,58,4.3321370879,0,0.08,0.25
11931,511510884,Cux2-CreERT2,VISp,517438836,175,0.1790508475,1.99233531519668e-09,0.002320412,1.2484170844,29,2.657986013,60,0.04,0.25
11932,511510884,Cux2-CreERT2,VISp,517438845,175,0.5047457627,9.52882390135311e-11,5.7548444167885396e-11,6.6597139616,111,9.9497303363,120,0.08,0.25
11933,511510884,Cux2-CreERT2,VISp,517438857,175,,,,,,,,,
11934,511510884,Cux2-CreERT2,VISp,517438863,175,,,,,,,,,
11935,511510884,Cux2-CreERT2,VISp,517438875,175,,,,,,,,,
11936,511510884,Cux2-CreERT2,VISp,517438938,175,0.2840847458,0.0059241514,0.0065275184,1.9316425238,117,2.5600119513,120,0.04,0.75
11937,511510884,Cux2-CreERT2,VISp,517438944,175,0.0851016949,5.15730257674904e-19,2.97939292166262e-11,1.0902035654,24,5.0517782865,90,0.04,0.25
11938,511510884,Cux2-CreERT2,VISp,517438965,175,,,,,,,,,
11939,511510884,Cux2-CreERT2,VISp,517438986,175,,,,,,,,,
11940,511510884,Cux2-CreERT2,VISp,517438990,175,,,,,,,,,
11941,511510884,Cux2-CreERT2,VISp,517439004,175,,,,,,,,,
11942,511510893,Cux2-CreERT2,VISpm,517432783,175,0.4536440678,3.495841830393849e-17,2.7859787508185202e-11,2.3177374691,81,1.820911865,30,0.02,0.25
11943,511510893,Cux2-CreERT2,VISpm,517432787,175,0.4501355932,0.2534697556,0.0042692571,3.4721128696,12,0.6811159907,30,0.02,0.5
11944,511510893,Cux2-CreERT2,VISpm,517432792,175,0.2970847458,1.06509239122601e-07,0.0001293382,3.8265714177,60,1.9899225972,90,0.02,0.25
11945,511510893,Cux2-CreERT2,VISpm,517432797,175,0.1993220339,0.0883742666,0.3811369278,0.9787895254,85,1.0241135886,30,0.32,0
11946,511510893,Cux2-CreERT2,VISpm,517432803,175,0.2044067797,6.3903863492683e-11,0.0002094408,1.5550681389,108,6.8940118226,30,0.32,0.75
11947,511510893,Cux2-CreERT2,VISpm,517432813,175,0.3180677966,0.0010189014,5.10788103844662e-08,9.1703276179,67,5.482432413,60,0.02,0.25
11948,511510893,Cux2-CreERT2,VISpm,517432873,175,0.1519491525,6.4730949160817595e-06,0.0097961203,0.981579432,114,2.2034867379,30,0.02,0.75
11949,511510893,Cux2-CreERT2,VISpm,517432880,175,0.3261694915,0.2688627593,0.0020576765,1.8238194528,1,3.3433359286,0,0.32,0.75
11950,511510893,Cux2-CreERT2,VISpm,517432887,175,0.4693898305,1.44514597186373e-23,1.96469752692075e-17,3.7995453412,56,1.484983289,60,0.02,0.25
11951,511510893,Cux2-CreERT2,VISpm,517432899,175,,,,,,,,,
11952,511510893,Cux2-CreERT2,VISpm,517432910,175,0.3659830508,0.3335411631,0.0003386252,5.3506462298,97,3.5523840694,150,0.32,0.75
11953,511510893,Cux2-CreERT2,VISpm,517432948,175,0.3726779661,0.0801534994,7.173971236786859e-05,3.3005573322,27,0.7565819046,0,0.04,0.5
11954,511510893,Cux2-CreERT2,VISpm,517432966,175,0.4476101695,3.01970983822365e-23,1.47939376081948e-22,3.1886911249,18,2.8111838884,0,0.04,0.75
11955,511510893,Cux2-CreERT2,VISpm,517432975,175,0.1917627119,0.0057242155,1.34525008585801e-09,2.6198031827,117,0.7837195073,30,0.02,0
11956,511510893,Cux2-CreERT2,VISpm,517432988,175,0.8552033898,3.4025736706739397e-18,5.061872692121904e-142,49.4917435884,40,2.080266242,120,0.04,0.5
11957,511510893,Cux2-CreERT2,VISpm,517433001,175,,,,,,,,,
11958,511510893,Cux2-CreERT2,VISpm,517433009,175,,,,,,,,,
11959,511510893,Cux2-CreERT2,VISpm,517433014,175,0.4875762712,0.0003202219,5.19356669380737e-19,4.1761635992,117,1.2074074277,120,0.02,0
11960,511510893,Cux2-CreERT2,VISpm,517433019,175,0.6775762712,0.3074704689,5.98379304517313e-35,9.3606257626,6,0.746331435,0,0.08,0
11961,511510893,Cux2-CreERT2,VISpm,517433039,175,,,,,,,,,
11962,511510893,Cux2-CreERT2,VISpm,517433044,175,0.8111525424,2.704425784719e-05,6.615974446763784e-91,42.2833682585,20,1.9080998278,90,0.02,0
11963,511510893,Cux2-CreERT2,VISpm,517433050,175,0.1293728814,0.8958044526,0.0808250489,1.7527851345,89,1.3600324324,30,0.16,0.25
11964,511510893,Cux2-CreERT2,VISpm,517433060,175,,,,,,,,,
11965,511510893,Cux2-CreERT2,VISpm,517433065,175,0.7424067797,2.26858969698995e-11,8.447353277745411e-34,8.8193295181,117,1.3209464833,90,0.04,0.25
11966,511510893,Cux2-CreERT2,VISpm,517433069,175,0.6512542373,0.0008224802,4.60659856438071e-16,5.584013726,7,1.1769234166,0,0.04,0.75
11967,511510893,Cux2-CreERT2,VISpm,517433075,175,0.7980677966,2.179194058854348e-129,2.984814912825467e-81,15.1695743161,117,25.7626406488,120,0.02,0.5
11968,511510893,Cux2-CreERT2,VISpm,517433079,175,0.4632372881,0.0028770476,2.5238582846293503e-10,4.2000321352,64,0.9120470609,60,0.02,0
11969,511510893,Cux2-CreERT2,VISpm,517433088,175,0.655220339,2.4801908128231603e-06,2.3500713531321604e-14,6.0020048919,48,1.8590284613,30,0.02,0.75
11970,511510893,Cux2-CreERT2,VISpm,517433092,175,0.465779661,0.0016847709,3.33514365961763e-09,2.5183821505,9,1.8982852944,30,0.32,0.25
11971,511510893,Cux2-CreERT2,VISpm,517433097,175,0.3007288136,2.15046118751269e-11,6.29486459258813e-05,2.1006365432,15,1.4807050332,150,0.04,0.5
11972,511510893,Cux2-CreERT2,VISpm,517433102,175,0.4594067797,3.1689503675774754e-179,1.49266982706413e-20,3.676004326,57,25.2275834644,0,0.02,0.5
11973,511510893,Cux2-CreERT2,VISpm,517433111,175,,,,,,,,,
11974,511510893,Cux2-CreERT2,VISpm,517433116,175,0.6445932203,7.932729187652491e-06,4.2533224715243397e-23,6.857595395,38,1.3600757657,90,0.08,0
11975,511510893,Cux2-CreERT2,VISpm,517433122,175,0.3338644068,1.214872141505279e-55,1.15958545296987e-13,3.1024734419,94,10.4290422844,150,0.02,0.5
11976,511510893,Cux2-CreERT2,VISpm,517433174,175,0.2381186441,0.0031154716,0.0006266334,5.2800763793,99,2.8369193935,90,0.02,0.5
11977,511510893,Cux2-CreERT2,VISpm,517433184,175,0.738779661,1.26693272746735e-08,1.22323169443071e-26,7.1868444874,86,2.9974421208,30,0.04,0
11978,511510893,Cux2-CreERT2,VISpm,517433204,175,0.3448474576,9.451552933147527e-40,8.853203696331213e-12,3.8138706346,105,8.6683897333,120,0.02,0.5
11979,511510893,Cux2-CreERT2,VISpm,517433214,175,0.3003898305,1.96820120135328e-10,0.003553954,3.7217264384,108,2.9096460861,0,0.02,0.75
11980,511510893,Cux2-CreERT2,VISpm,517433224,175,,,,,,,,,
11981,511510893,Cux2-CreERT2,VISpm,517433241,175,0.6024067797,0.0051859932,1.6714640041083403e-08,3.5971882796,20,1.6468294888,90,0.04,0
11982,511510893,Cux2-CreERT2,VISpm,517433246,175,,,,,,,,,
11983,511510893,Cux2-CreERT2,VISpm,517433251,175,-0.0069830508,9.880275023578092e-05,0.7067545283,4.926745094,24,2.2877327563,150,0.08,0
11984,511510893,Cux2-CreERT2,VISpm,517433258,175,0.2796440678,2.51767485584869e-14,0.0178826167,2.6721480867,110,2.1524278827,90,0.08,0
11985,511510893,Cux2-CreERT2,VISpm,517433261,175,,,,,,,,,
11986,511510893,Cux2-CreERT2,VISpm,517433272,175,0.1796610169,1.38082855355751e-07,0.0005467438,1.4535668342,12,2.1698991018,60,0.04,0.75
11987,511510893,Cux2-CreERT2,VISpm,517433276,175,0.4039661017,0.1208411106,0.0088667672,4.6306278455,26,0.941231529,90,0.08,0.25
11988,511510893,Cux2-CreERT2,VISpm,517433285,175,0.1063728814,0.0436674636,0.2649742757,1.6088505758,85,1.7115398627,120,0.02,0.5
11989,511510893,Cux2-CreERT2,VISpm,517433289,175,0.2367288136,4.57642787043486e-06,1.7049383540853105e-05,1.6709212647,35,0.9215983589,0,0.08,0.5
11990,511510893,Cux2-CreERT2,VISpm,517433297,175,0.0882711864,0.0094579375,0.0053237563,1.1616306587,29,1.1543164516,60,0.16,0.25
11991,511510893,Cux2-CreERT2,VISpm,517433313,175,,,,,,,,,
11992,511510893,Cux2-CreERT2,VISpm,517433325,175,-0.0711525424,5.58120760457897e-15,5.59173423111139e-07,1.1705658352,69,3.1556840005,120,0.04,0.5
11993,511510893,Cux2-CreERT2,VISpm,517433331,175,0.2204745763,1.32314008708652e-07,9.319545479799208e-05,1.8666522484,63,2.3491629007,150,0.04,0.5
11994,511510893,Cux2-CreERT2,VISpm,517433335,175,0.4548644068,3.04870035813537e-19,3.2238674545140097e-07,2.8908249273,108,4.6353310826,0,0.08,0.25
11995,511510893,Cux2-CreERT2,VISpm,517433339,175,0.5881864407,9.58612585702677e-113,1.9154648764464685e-53,11.2221384738,1,17.7350045496,90,0.08,0.5
11996,511510893,Cux2-CreERT2,VISpm,517433343,175,0.6658474576,2.83330354945096e-23,2.20477136531922e-18,6.994765375,103,2.6301440291,90,0.04,0.5
11997,511510893,Cux2-CreERT2,VISpm,517433348,175,0.5618983051,8.88962667105809e-05,0.0005064244,3.415332637,55,1.7107993378,150,0.04,0.25
11998,511510893,Cux2-CreERT2,VISpm,517433353,175,0.3606440678,3.38418840671523e-08,6.752188715661961e-07,1.5392057317,105,1.0167343099,30,0.02,0.5
11999,511510893,Cux2-CreERT2,VISpm,517433359,175,,,,,,,,,
12000,511510893,Cux2-CreERT2,VISpm,517433365,175,0.7665932203,0.0227046132,5.66393631971607e-69,12.516491349,28,3.9193086235,90,0.04,0
12001,511510893,Cux2-CreERT2,VISpm,517433370,175,0.4602881356,1.23298213055711e-21,0.0115831732,3.7581459103,32,1.965185808,120,0.08,0.25
12002,511510893,Cux2-CreERT2,VISpm,517433375,175,0.4387457627,0.0081196567,0.0861351941,3.1907293688,3,0.6195545418,0,0.02,0.5
12003,511510893,Cux2-CreERT2,VISpm,517433385,175,-0.004,0.2193005116,0.0424753624,1.6052100635,55,2.7056162738,120,0.16,0
12004,511510893,Cux2-CreERT2,VISpm,517433390,175,,,,,,,,,
12005,511510893,Cux2-CreERT2,VISpm,517433400,175,0.1388813559,0.004063746,0.0137623915,2.2265602986,117,0.8580589996,120,0.02,0
12006,511510893,Cux2-CreERT2,VISpm,517433409,175,,,,,,,,,
12007,511510893,Cux2-CreERT2,VISpm,517433413,175,0.4128305085,5.60339953725186e-07,0.2289502985,2.9332555821,65,2.8498957149,120,0.02,0.75
12008,511510893,Cux2-CreERT2,VISpm,517433417,175,0.507220339,0.0029099464,2.975151277210931e-05,3.463476828,18,1.0879020407,90,0.08,0.5
12009,511510893,Cux2-CreERT2,VISpm,517433425,175,0.5956271186,2.84462569336454e-13,1.07995564736864e-32,5.3465341242,117,1.9512700793,120,0.02,0.25
12010,511510893,Cux2-CreERT2,VISpm,517433429,175,0.381779661,0.0295471041,3.52527330780086e-05,3.308781094,43,1.3287265357,30,0.04,0.25
12011,511510893,Cux2-CreERT2,VISpm,517433437,175,,,,,,,,,
12012,511510893,Cux2-CreERT2,VISpm,517433448,175,0.5913050847,1.9918465277924473e-152,7.399279835507094e-74,8.3142858336,53,24.9311690633,60,0.02,0
12013,511510893,Cux2-CreERT2,VISpm,517433452,175,0.4404576271,2.05803468889082e-09,0.0031696912,4.6733578554,20,5.7364974673,90,0.02,0.75
12014,511510893,Cux2-CreERT2,VISpm,517433457,175,0.5902542373,0.3620456258,2.68503877831246e-06,3.3903596714,105,3.7301361436,150,0.32,0.75
12015,511510893,Cux2-CreERT2,VISpm,517433462,175,0.6367118644,6.321185615537359e-30,6.04011692079762e-16,5.9726702686,13,5.2892171211,90,0.08,0.5
12016,511510893,Cux2-CreERT2,VISpm,517433467,175,0.4281694915,1.6146551276867302e-08,1.79728326784032e-06,16.0939645424,17,10.5082915957,60,0.32,0.75
12017,511510893,Cux2-CreERT2,VISpm,517433472,175,0.2156271186,0.094503595,3.24997772926549e-06,2.1672341414,13,2.4435831001,30,0.02,0.25
12018,511510893,Cux2-CreERT2,VISpm,517433477,175,0.5749661017,4.61189557562508e-12,6.25116151018078e-33,11.1530967999,60,3.4844774881,30,0.02,0.5
12019,511510893,Cux2-CreERT2,VISpm,517433482,175,0.5159830508,1.6533488628999099e-25,1.3729718645124699e-13,3.0423471596,81,6.9305098019,120,0.02,0.75
12020,511510893,Cux2-CreERT2,VISpm,517433487,175,0.3250338983,0.4913600043,0.1021567484,8.4984184521,6,5.811766612,90,0.08,0.75
12021,511510893,Cux2-CreERT2,VISpm,517433492,175,0.6231864407,1.8241501393755902e-06,2.52790986020163e-23,4.0581762256,40,1.3459424388,30,0.02,0.75
12022,511510893,Cux2-CreERT2,VISpm,517433497,175,,,,,,,,,
12023,511510893,Cux2-CreERT2,VISpm,517433508,175,0.7020847458,1.94496848459366e-08,5.01437363775589e-32,6.0320627913,117,1.1337740971,0,0.02,0.5
12024,511510893,Cux2-CreERT2,VISpm,517433511,175,0.7580508475,2.2995051159726506e-05,2.953036590439429e-25,15.09654515,35,1.7259306849,150,0.32,0.25
12025,511510893,Cux2-CreERT2,VISpm,517433519,175,0.0077627119,0.0266690769,0.000261196,1.0695707174,24,1.0585869081,120,0.02,0
12026,511510893,Cux2-CreERT2,VISpm,517433522,175,0.8785254237,3.03670753436516e-06,4.539293427766011e-235,30.9446926045,57,0.9839073198,30,0.02,0.5
12027,511510893,Cux2-CreERT2,VISpm,517433535,175,0.1361525424,0.0080033978,3.76006981452628e-05,1.2923576242,76,2.2268669432,0,0.02,0.75
12028,511510893,Cux2-CreERT2,VISpm,517433549,175,0.500220339,0.0146260117,1.93485916544993e-16,2.3713289608,114,1.2717119903,90,0.08,0
12029,511510893,Cux2-CreERT2,VISpm,517433553,175,0.4955423729,5.7633493034077e-07,3.47969398616757e-13,4.2651010031,39,1.8463130673,150,0.32,0.75
12030,511510893,Cux2-CreERT2,VISpm,517433557,175,,,,,,,,,
12031,511510893,Cux2-CreERT2,VISpm,517433563,175,0.8447118644,2.15551077373298e-15,2.2446096433123596e-159,23.4315612679,13,1.647528148,0,0.02,0.25
12032,511510893,Cux2-CreERT2,VISpm,517433576,175,0.8860677966,1.1053895020930778e-184,0,72.4067378891,105,38.7324600071,120,0.16,0.75
12033,511510893,Cux2-CreERT2,VISpm,517433580,175,0.5274915254,0.204135531,1.1615562422267999e-09,5.2076172656,19,1.0203199248,60,0.02,0.75
12034,511510893,Cux2-CreERT2,VISpm,517433589,175,0.3621694915,1.56532442687692e-13,3.3457405702201807e-06,2.97363695,57,1.5738950232,120,0.02,0
12035,511510893,Cux2-CreERT2,VISpm,517433603,175,,,,,,,,,
